id,x,y,z
0,0.3450125306199443,0.33414887080264793,0.32083859857740787
1,0.34708290098658762,0.33354290696142769,0.31937419205198464
2,0.35082770271049074,0.33360351313623898,0.31556878415327033
3,0.35440547156737912,0.33275681882151931,0.31283770961110158
4,0.35755684762290524,0.3320361857648127,0.31040696661228201
5,0.36788009617012007,0.33022993383695309,0.30188996999292678
6,0.37276476637940914,0.32867218331758913,0.29856305030300168
7,0.37836701943889162,0.32275455041482415,0.29887843014628412
8,0.37107248823119343,0.33535503849393028,0.29357247327487629
9,0.37444117871127447,0.33597695109451908,0.28958187019420628
10,0.38360054844873342,0.33365979652033528,0.28273965503093124
11,0.38957424518277228,0.33005198189700397,0.28037377292022392
12,0.4015068711756517,0.32761961211200086,0.27087351671234738
13,0.42077855014823434,0.32313430388397435,0.25608714596779142
14,0.39730773418085652,0.33283304826108168,0.2698592175580618
15,0.40706975256647016,0.32997483009416223,0.26295541733936761
16,0.41648356385422874,0.32985436971283078,0.25366206643294048
17,0.40134942432425047,0.32696398164389356,0.27168659403185602
18,0.44574891746519069,0.31647238341849537,0.23777869911631397
19,0.42275029765605771,0.33344497304847154,0.24380472929547059
20,0.43277024492075777,0.32914144448209764,0.23808831059714464
21,0.44705459146815091,0.32391452354992201,0.22903088498192722
22,0.46559119572043534,0.31762001067676277,0.21678879360280187
23,0.4413888305894117,0.32950513772675721,0.22910603168383112
24,0.45773038053605331,0.32621262448208338,0.21605699498186318
25,0.4744780787761177,0.31772189403869688,0.20780002718518537
26,0.49989243359912205,0.31177562862254521,0.18833193777833282
27,0.47498139715694354,0.32228958027126509,0.2027290225717914
28,0.50679142628286955,0.31449077307561579,0.17871780064151466
29,0.52320472619731007,0.30402015335439891,0.17277512044829105
30,0.34008789145396739,0.33414404736784509,0.32576806117818752
31,0.3417474879811907,0.33457861460812427,0.32367389741068492
32,0.34366711810347728,0.3340790428188829,0.32225383907763988
33,0.34548186436131884,0.33394491382643943,0.32057322181224174
34,0.34758329304343411,0.33348191784127457,0.31893478911529133
35,0.35166921928980416,0.33365649165079092,0.31467428905940481
36,0.35550818499049969,0.33015299989110364,0.31433881511839656
37,0.35929199209673934,0.33234550185216694,0.30836250605109372
38,0.34993409497731309,0.33640871193351318,0.31365719308917378
39,0.35054466066869489,0.33513563935806812,0.31431969997323705
40,0.35453338132570145,0.33576137406214779,0.30970524461215088
41,0.35598852180523788,0.33422967626140165,0.30978180193336052
42,0.35985713762728194,0.33433038551425925,0.3058124768584588
43,0.37121237606663782,0.33346291749557727,0.29532470643778497
44,0.38136649361861708,0.33294317121167499,0.28569033516970793
45,0.37819414163635451,0.32851741448853322,0.29328844387511227
46,0.37587735512413745,0.33946474217202333,0.28465790270383934
47,0.37903760445538515,0.33799383492792573,0.28296856061668918
48,0.38496766709238006,0.33705797482402505,0.27797435808359494
49,0.39480483107589764,0.33655481516838992,0.26864035375571249
50,0.40802727997075017,0.33491833499535334,0.25705438503389649
51,0.42041315375873761,0.33195470984620634,0.24763213639505605
52,0.40469236963080363,0.3393806102567995,0.25592702011239693
53,0.41261428481464729,0.33910784435171293,0.24827787083363986
54,0.4287032626684778,0.33766616459219478,0.23363057273932744
55,0.44224213480445002,0.33499291858026836,0.22276494661528171
56,0.46388584084704426,0.32595168167536365,0.21016247747759217
57,0.43084593156718382,0.33999669413654221,0.22915737429627411
58,0.44131190703699297,0.33787268169706602,0.22081541126594104
59,0.45856925908982366,0.33791222120319098,0.20351851970698537
60,0.47601916841627973,0.33048564020632298,0.19349519137739737
61,0.45521191849949594,0.33795476812333386,0.20683331337717023
62,0.46863641694570501,0.33841962340702553,0.19294395964726951
63,0.48987774531508022,0.33336666127242193,0.17675559341249775
64,0.51892805567919054,0.32775695507834962,0.15331498924245976
65,0.49369332790896586,0.33445766370772545,0.17184900838330869
66,0.52058967812535251,0.32739434862480854,0.15201597324983898
67,0.5479929502178279,0.32082590547984624,0.13118114430232586
68,0.50697226647271409,0.3324345675145669,0.16059316601271906
69,0.53129367359327562,0.32593562813118609,0.14277069827553815
70,0.56541901378603243,0.31613409595408465,0.11844689025988292
71,0.34963365173477534,0.33781776519404172,0.31254858307118299
72,0.35055294882642418,0.33849930709568676,0.31094774407788905
73,0.35494839091673752,0.33741289703067018,0.30763871205259236
74,0.36035639931343005,0.33793145654063816,0.30171214414593184
75,0.36322585130015206,0.33690440339233907,0.29986974530750882
76,0.37141261793253988,0.33728465027052223,0.29130273179693777
77,0.3824432766473112,0.33658379741664851,0.2809729259360404
78,0.38114280964810188,0.33441902828632775,0.28443816206557027
79,0.38192832806793148,0.34421767854763707,0.27385399338443145
80,0.38282004673060899,0.34273674765599904,0.27444320561339197
81,0.39021588816594344,0.34381321759727662,0.26597089423677989
82,0.39563572092942345,0.34172951902243393,0.26263476004814262
83,0.41141238879690162,0.34098796158582939,0.24759964961726894
84,0.43191685788308193,0.34007351804515573,0.22800962407176228
85,0.40886273919155675,0.34685197686128305,0.24428528394716015
86,0.42058902874863313,0.34696467463668546,0.23244629661468133
87,0.4344044703845118,0.3463010167400149,0.21929451287547319
88,0.44860061865184075,0.34420208446088174,0.20719729688727748
89,0.46113862705035547,0.34035626595582591,0.19850510699381857
90,0.4378564475792745,0.35175693960604243,0.2103866128146831
91,0.44849002790485976,0.35029897258363657,0.20121099951150362
92,0.4683547032763552,0.34792106783500648,0.18372422888863837
93,0.48769226480212929,0.34131670030443123,0.17099103489343953
94,0.46511926732097486,0.35212248604953805,0.18275824662948714
95,0.48173721661250218,0.35123154688997577,0.167031236497522
96,0.50264258228149217,0.3482407382079617,0.14911667951054622
97,0.52166982981430987,0.34264270707132483,0.13568746311436539
98,0.50979800429185584,0.35206128785138169,0.13814070785676261
99,0.5266626583541183,0.3436726531923181,0.12966468845356355
100,0.54318331665394559,0.33940476098810146,0.11741192235795303
101,0.34304499005849409,0.33754574929758685,0.31940926064391911
102,0.34356853008092725,0.33721020450526318,0.31922126541380969
103,0.34754327958520354,0.33863258457854273,0.31382413583625385
104,0.34751743553364967,0.33667470762893703,0.3158078568374133
105,0.34926023065251832,0.33693900177775926,0.31380076756972247
106,0.35467386402063067,0.33593992076991724,0.30938621520945203
107,0.36066842103964852,0.33834157990026437,0.30098999906008711
108,0.36516484785516018,0.33476735208380071,0.30006780006103911
109,0.35276082229100664,0.34092501009358006,0.30631416761541325
110,0.35314128536707429,0.33920092711138655,0.30765778752153911
111,0.36048377906832874,0.34222100174887954,0.29729521918279173
112,0.36295338858003284,0.34139436475852292,0.29565224666144413
113,0.36841177815154552,0.34158564525666746,0.29000257659178696
114,0.37441721090313385,0.34257696492426187,0.28300582417260423
115,0.38784009763398569,0.34651260294225866,0.26564729942375559
116,0.39413665201213122,0.33762184318754657,0.26824150480032216
117,0.38638838755816357,0.35066055153232872,0.26295106090950782
118,0.38805131919585489,0.34997670764321204,0.26197197316093307
119,0.39714204521113156,0.35364052388547296,0.24921743090339551
120,0.40772630970620199,0.35194006280026147,0.24033362749353651
121,0.42245424532547299,0.349779879478193,0.22776587519633407
122,0.43576796435010584,0.34984828956858011,0.21438374608131397
123,0.41627288750693453,0.35856503888479507,0.22516207360827031
124,0.42076794371875653,0.3580257133400816,0.2212063429411619
125,0.42909959676715814,0.35875276343642248,0.21214763979641926
126,0.446051723821903,0.35982083358358058,0.19412744259451647
127,0.46146696985109648,0.35581301524915848,0.18272001489974499
128,0.43636068436186209,0.3638438487691561,0.19979546686898184
129,0.44871640583206712,0.3648917934899793,0.18639180067795344
130,0.45891623622965183,0.36419087492854002,0.17689288884180818
131,0.48272141349523673,0.36541766201227993,0.1518609244924834
132,0.49127072483271228,0.36231147511944034,0.14641780004784738
133,0.47812718152986433,0.3683435837928879,0.15352923467724774
134,0.49225271290257644,0.36976599861759729,0.13798128847982624
135,0.51245304691890903,0.36652966963906752,0.12101728344202346
136,0.49833699746294191,0.37250676310892161,0.12915623942813653
137,0.52174860635155529,0.37255861915189464,0.10569277449655018
138,0.5350897158682052,0.36683356476352391,0.098076719368270796
139,0.35717066171312889,0.34562344986418125,0.29720588842268997
140,0.3562718106621135,0.34527786441915442,0.29845032491873213
141,0.3597657434820079,0.34476885162700194,0.29546540489099021
142,0.36612032054753302,0.34671762648459081,0.28716205296787628
143,0.3710114550835682,0.34764679932699377,0.28134174558943803
144,0.38297915965030566,0.34925890088850231,0.2677619394611922
145,0.38911829214874699,0.35048139499189285,0.26040031285936011
146,0.38901763121045502,0.34586707777870923,0.2651152910108357
147,0.39038284666539574,0.35703351817178508,0.25258363516281923
148,0.3932763151955444,0.35825186604942566,0.24847181875502991
149,0.39796208794464955,0.35772145644104553,0.2443164556143049
150,0.41306383348549547,0.36185837393052467,0.22507779258397978
151,0.42626016802002381,0.36155353117660805,0.21218630080336814
152,0.41759168916781952,0.36568799746819297,0.21672031336398745
153,0.42726543028326214,0.3694048836037957,0.20332968611294214
154,0.43532023984117418,0.36993839282281921,0.19474136733600658
155,0.44770506096003454,0.37100627366003214,0.18128866537993338
156,0.47137975856360242,0.37303103860986014,0.15558920282653738
157,0.44412843731541318,0.37475744646902037,0.18111411621556633
158,0.45461899169784031,0.37775803364149058,0.16762297466066911
159,0.46663207498467968,0.37761882461311952,0.1557491004022008
160,0.47860667783683197,0.38075944147271201,0.14063388069045593
161,0.48632747257981512,0.37592501215744339,0.1377475152627414
162,0.48383808313525278,0.38288624914318831,0.13327566772155883
163,0.49928522125482339,0.38469844387253382,0.11601633487264272
164,0.50813150046693512,0.38267837761751256,0.10919012191555233
165,0.50946271899627771,0.3893842506148314,0.10115303038889091
166,0.52916961320130029,0.38965165414878905,0.081178732649910573
167,0.54374702081509541,0.39341424595969704,0.062838733225207735
168,0.34672190059675828,0.34245577944970357,0.3108223199535381
169,0.34608934250139423,0.34236484352603547,0.31154581397257036
170,0.34919938872577572,0.3426895609962301,0.30811105027799424
171,0.35191165632682636,0.34244344212588818,0.30564490154728541
172,0.35201140021778393,0.34201492645372317,0.30597367332849296
173,0.35682752261692224,0.34419203348556765,0.29898044389750994
174,0.36252908101244485,0.34580420351547397,0.29166671547208123
175,0.359613217405507,0.34134110745117724,0.29904567514331581
176,0.35988511701957382,0.3495993793620919,0.29051550361833445
177,0.35870220472654174,0.34886788873072133,0.29242990654273687
178,0.36330645772016867,0.34933725757415862,0.2873562847056727
179,0.36846033323256011,0.35144641731175091,0.28009324945568892
180,0.37351971913982979,0.35238672594085857,0.2740935549193117
181,0.38157530703718379,0.35520952919805471,0.26321516376476156
182,0.39170729238416485,0.35370531602489663,0.25458739159093846
183,0.38100608786583234,0.36129145701278675,0.2577024551213809
184,0.39138539650682008,0.36469108638889919,0.2439235171042807
185,0.39408611830057544,0.36480352788213599,0.24111035381728843
186,0.40346687282700755,0.36880136717932499,0.22773175999366743
187,0.41297200738385281,0.37039042553734525,0.21663756707880191
188,0.42958476658911893,0.37292066335420565,0.19749457005667526
189,0.4214915919331807,0.37783198985083122,0.20067641821598817
190,0.42679773373816571,0.37983560440239444,0.19336666185943993
191,0.43948413406194325,0.38284043945279594,0.17767542648526091
192,0.45413738506189688,0.38681981077702771,0.15904280416107536
193,0.45924867365042416,0.38477793276528988,0.15597339358428594
194,0.44815444875100707,0.39033658481235844,0.16150896643663445
195,0.45676122242504918,0.39330931362154736,0.14992946395340351
196,0.46835193346764342,0.39431769884347928,0.1373303676888773
197,0.48126850251107983,0.39716003293920388,0.12157146454971626
198,0.48417751439636497,0.40102638724601297,0.11479609835762215
199,0.49935938280981851,0.40391442428887736,0.096726192901304311
200,0.50894582876964978,0.40865450669559639,0.082399664534753753
201,0.51255102490648385,0.40664587621066145,0.080803098882854696
202,0.36356402855743708,0.35514296540002954,0.28129300604253332
203,0.36156780715087661,0.35186386943036208,0.28656832341876137
204,0.36617051999259864,0.35503905759880228,0.27879042240859914
205,0.36976205482042673,0.35539071174019138,0.27484723343938172
206,0.37222948818207996,0.35568572565497986,0.27208478616294007
207,0.38210558026720504,0.36140161408517069,0.25649280564762433
208,0.38609909668962716,0.35667344502950199,0.25722745828087085
209,0.39114493050569676,0.37342890870101786,0.23542616079328543
210,0.39310986872373899,0.37300032865319571,0.23388980262306541
211,0.39637051597808415,0.37273517881272228,0.23089430520919355
212,0.40217503126993309,0.37519670441802377,0.22262826431204305
213,0.41335608305480126,0.37874726934141023,0.2078966476037884
214,0.43043776780023174,0.38567329963528429,0.18388893256448385
215,0.41856513082099656,0.38668744897269325,0.19474742020631033
216,0.42829002113118986,0.39068586042975129,0.18102411843905883
217,0.44000506911476367,0.3942831617110707,0.16571176917416564
218,0.45099629233888106,0.39803056926878627,0.15097313839233267
219,0.45309431474235223,0.39263906035176704,0.15426662490588072
220,0.44773456007338691,0.40306335075564043,0.14920208917097277
221,0.45507115767483375,0.40534132893982905,0.13958751338533715
222,0.46776579201585183,0.40856925916555353,0.12366494881859461
223,0.48122169485124355,0.40839603350699322,0.11038227164176322
224,0.47178076831666976,0.41576757166286415,0.112451660020466
225,0.48298272118119617,0.41782672881802158,0.099190550000782154
226,0.49616320386172597,0.4189537555959979,0.084883040542276203
227,0.50407743493379487,0.42805771244859586,0.067864852617609217
228,0.34808217022936538,0.34656569074477728,0.30535213902585734
229,0.34818494467093181,0.34625457356035261,0.30556048176871559
230,0.34889576993201804,0.34638355326371228,0.30472067680426973
231,0.35081014308552955,0.34786719706300945,0.30132265985146089
232,0.35306791178991243,0.34754918192329515,0.29938290628679237
233,0.35733115122499415,0.35032410054232538,0.29234474823268036
234,0.35900437926038276,0.35086237974175322,0.29013324099786403
235,0.36017881176210376,0.34904190108563654,0.29077928715225965
236,0.36488632234990581,0.36035806025160616,0.27475561739848792
237,0.36296262437394983,0.35884620931585687,0.27819116631019336
238,0.36499089410404661,0.3599112543305592,0.27509785156539435
239,0.36900000050399562,0.36228400057143056,0.26871599892457387
240,0.37483323484895809,0.36409290491275276,0.26107386023828916
241,0.38220396479301827,0.36819711362307167,0.24959892158391001
242,0.38718526204287285,0.3675411831513784,0.24527355480574889
243,0.39182717573316839,0.38256918985529359,0.22560363441153802
244,0.39162152627431313,0.38099434628686574,0.22738412743882103
245,0.39607699093023541,0.38469186725279841,0.21923114181696607
246,0.40218159116353558,0.3845429624106218,0.2132754464258427
247,0.41231630179924467,0.3915279733648131,0.19615572483594229
248,0.4253414460478544,0.39599347190875461,0.17866508204339099
249,0.41770942498310232,0.39861416414774137,0.18367641086915631
250,0.42691115668768909,0.4026642912247449,0.17042455208756593
251,0.43518754726237807,0.40589885970204614,0.15891359303557576
252,0.45067588920852475,0.41319129769240048,0.13613281309907471
253,0.44596134483489169,0.41631906545522074,0.13771958970988751
254,0.451774049252117,0.41954335776059171,0.12868259298729132
255,0.4643320054597298,0.42449483167009167,0.11117316287017857
256,0.46674768834835412,0.4211630261753162,0.11208928547632953
257,0.46801883337206929,0.42913403419484319,0.1028471324330876
258,0.47535222653506221,0.43344040865787953,0.09120736480705835
259,0.48580189839979648,0.43507459154644185,0.079123510053761545
260,0.49579340276130895,0.44395365804177339,0.060252939196917758
261,0.36179246385207281,0.36299766408553163,0.27520987206239561
262,0.36123967766935461,0.36262739148787626,0.27613293084276913
263,0.36141382955465395,0.36443192720464823,0.27415424324069781
264,0.36592392565415144,0.36662592260642962,0.267450151739419
265,0.36738208993649601,0.36609899747613772,0.26651891258736615
266,0.37001169046910587,0.36686137389835571,0.26312693563253831
267,0.378028309548047,0.37302486204309976,0.24894682840885324
268,0.38494592643549674,0.37521767423166325,0.2398363993328399
269,0.38641546209067085,0.38673176751386545,0.22685277039546353
270,0.38827064397458211,0.38768254006094482,0.22404681596447309
271,0.38875069568983034,0.38805012554998236,0.22319917876018722
272,0.39429459329370897,0.39066612694041791,0.21503927976587311
273,0.40068337737625193,0.39586392280481697,0.20345269981893105
274,0.40987983645333553,0.40073020430999767,0.18938995923666682
275,0.42491688496229235,0.41050110091848063,0.16458201411922702
276,0.41227503726258036,0.40767629077347217,0.18004867196394764
277,0.41369734690786453,0.40869925314025879,0.17760339995187654
278,0.41745023029332684,0.41324929005982058,0.16930047964685271
279,0.42226963421180053,0.41342646340272327,0.16430390238547621
280,0.43213403524523164,0.42077401520656588,0.14709194954820237
281,0.44135858395411465,0.42366882202847961,0.13497259401740586
282,0.43549691224268944,0.4262830525149221,0.13822003524238843
283,0.43744693416898117,0.42772075379186741,0.1348323120391515
284,0.44778994521114862,0.43385983719621729,0.11835021759263407
285,0.45816318002687384,0.43755424304288065,0.10428257693024545
286,0.45180462634139512,0.4405355103800363,0.10765986327856872
287,0.4604410156101153,0.44407322957341755,0.095485754816467108
288,0.46533522408639727,0.44899348489462076,0.085671291018981965
289,0.47545794841692868,0.45486249592921507,0.069679555653856223
290,0.48130752406664379,0.45546300522989769,0.063229470703458426
291,0.34754326194272706,0.35090990066082112,0.30154683739645183
292,0.34796509471762849,0.35162464482361638,0.30041026045875507
293,0.34795280299411047,0.35113782514469288,0.30090937186119654
294,0.34784653763696577,0.35119640923158207,0.30095705313145216
295,0.34908260593555385,0.35243152619584878,0.29848586786859721
296,0.35112293808988737,0.35378361186992374,0.29509345004018894
297,0.35299131962980229,0.35407226398104974,0.29293641638914791
298,0.35388788845533381,0.35471594789984351,0.29139616364482274
299,0.34987946870142561,0.3516269515659175,0.29849357973265689
300,0.36045273395699556,0.36660135129402077,0.27294591474898366
301,0.36061945172555221,0.36740644710074177,0.27197410117370607
302,0.36049708201559572,0.36584327628661184,0.27365964169779244
303,0.36561152103881933,0.37049299255479301,0.26389548640638766
304,0.36620610235098294,0.37011640569896614,0.26367749195005091
305,0.36714150370682097,0.37144663324909827,0.26141186304408071
306,0.37375053784957063,0.37683173991636726,0.24941772223406219
307,0.37234396879887033,0.37256794720870612,0.2550880839924235
308,0.38516667057148973,0.38971795815217819,0.22511537127633205
309,0.38618276492928499,0.39567975542507433,0.21813747964564068
310,0.38482289053936103,0.3952137678784664,0.21996334158217248
311,0.39003313226280584,0.39767349267799085,0.21229337505920334
312,0.39484392211636066,0.40184540932062279,0.20331066856301672
313,0.40358629991945366,0.4082851502146736,0.18812854986587255
314,0.40843327714783162,0.40729391834723544,0.184272804504933
315,0.40577595633995689,0.4162344741424433,0.17798956951759973
316,0.4082677696605081,0.41898615037121445,0.17274607996827737
317,0.40672872077252964,0.41770470853721881,0.17556657069025153
318,0.41389443228052447,0.4249094825996852,0.16119608511979028
319,0.42503670744414845,0.42984729935559474,0.14511599320025687
320,0.43432963621623882,0.43652553133658234,0.12914483244717878
321,0.42200593860544755,0.43432321047027972,0.14367085092427281
322,0.42934774528552655,0.43983534877171909,0.13081690594275427
323,0.4285568297410432,0.43957092086397942,0.13187224939497738
324,0.44040812813012814,0.44755116840645903,0.11204070346341287
325,0.45116949272103796,0.45544675322711331,0.093383754051848761
326,0.4465759762708123,0.45662328878578606,0.096800734943401731
327,0.44945735587933949,0.45897656071799903,0.09156608340266148
328,0.45868698295084198,0.46595986961287034,0.075353147436287668
329,0.45918583409817143,0.46971084554971515,0.07110332035211353
330,0.46053280405301533,0.46651924380783283,0.07294795213915177
331,0.46300598705481039,0.47879319986686431,0.058200813078325253
332,0.35932432091614824,0.36805763479922893,0.272618044284623
333,0.35953482601871739,0.36761925931130457,0.27284591466997798
334,0.35838890363752052,0.36781062622534283,0.27380047013713665
335,0.35984809534068291,0.36943532386073069,0.27071658079858657
336,0.36401104191366568,0.37155684523027349,0.26443211285606089
337,0.36510336673051696,0.37383734191850249,0.2610592913509806
338,0.37002633591796752,0.38109637334888613,0.24887729073314635
339,0.36866307175668334,0.37600085664264399,0.25533607160067268
340,0.38086372122028361,0.39532573445420605,0.22381054432551029
341,0.38140800977841566,0.39665551424709944,0.22193647597448493
342,0.3797773574700441,0.39693326242000271,0.22328938010995319
343,0.38574386962309276,0.402846292014304,0.21140983836260316
344,0.38959671685473346,0.40127896456669115,0.20912431857857536
345,0.3963564693629264,0.41469765018754473,0.1889458804495289
346,0.40071226164555557,0.41540602364624452,0.18388171470819989
347,0.39814266596373471,0.41859063053951934,0.18326670349674595
348,0.4029142241405958,0.42091128280317786,0.17617449305622637
349,0.40003693281416841,0.42641557439936867,0.17354749278646286
350,0.40807786168789584,0.43289069786397977,0.15903144044812434
351,0.41452460167223304,0.4444239274898843,0.14105147083788258
352,0.42592942913034643,0.45055880547079125,0.12351176539886249
353,0.41966402968451344,0.44216437540577685,0.13817159490970965
354,0.42191146380808764,0.44443303502252984,0.13365550116938255
355,0.41889765964347048,0.4490608894738724,0.13204145088265712
356,0.43001179003744822,0.45769121042206096,0.11229699954049073
357,0.43274385716164798,0.45739598971482076,0.10986015312353119
358,0.43385728792578276,0.46002646226519472,0.10611624980902243
359,0.438232635094296,0.46101483367833773,0.10075253122736638
360,0.43738077878542875,0.47151794356556487,0.091101277649006496
361,0.44454832677306227,0.46845219327986987,0.08699947994706797
362,0.45134977565497719,0.47786518876407186,0.070785035580951061
363,0.44893416435323941,0.48480025357489687,0.066265582071863671
364,0.34550880604425738,0.35121385691977475,0.30327733703596788
365,0.34597880672155357,0.35149919779310962,0.30252199548533681
366,0.34514871355877097,0.35221481770622298,0.30263646873500599
367,0.3454300949541026,0.35311165348201412,0.30145825156388334
368,0.34694120035494969,0.35396374612836484,0.29909505351668558
369,0.34779056289506766,0.35460657662103295,0.29760286048389928
370,0.35185390000232553,0.36041170799774208,0.28773439199993234
371,0.35133877584965989,0.35702381729001881,0.29163740686032114
372,0.34472651062523002,0.350974878633183,0.30429861074158698
373,0.35713054794212412,0.36822900235250178,0.27464044970537399
374,0.35674883055149431,0.36816130985696705,0.2750898595915387
375,0.35675550360026725,0.36950960875927058,0.27373488764046222
376,0.35636482630608585,0.36970144088149098,0.27393373281242323
377,0.35735167957801689,0.37168208040182449,0.27096624002015857
378,0.36191143021573796,0.37717943715253865,0.26090913263172333
379,0.36355042616868588,0.38114576127043648,0.25530381256087764
380,0.36322069566782689,0.38081123693924862,0.25596806739292444
381,0.37633321555512728,0.39593575123642683,0.22773103320844584
382,0.37880437177891585,0.39855842362164401,0.22263720459943998
383,0.3761949473128281,0.39962863511909175,0.22417641756808016
384,0.37960709365529233,0.40566817020668372,0.21472473613802404
385,0.38523219276518211,0.41057127984277758,0.20419652739204033
386,0.38845920911002507,0.41728005820536734,0.1942607326846077
387,0.38789392159057484,0.41677970348806115,0.19532637492136407
388,0.39431880119504426,0.42174661492440008,0.18393458388055564
389,0.39616730883628448,0.42463954556597616,0.17919314559773936
390,0.39467861068246429,0.42959050052079434,0.17573088879674123
391,0.39966385008618999,0.4344830336595617,0.16585311625424839
392,0.40844884929178021,0.44685969741470255,0.14469145329351721
393,0.41001472998176547,0.45570090126365559,0.13428436875457911
394,0.41256601455481179,0.44615652310109877,0.14127746234408939
395,0.41085876823574707,0.44829645604864388,0.14084477571560899
396,0.41116919434462995,0.45354583219333455,0.1352849734620355
397,0.41880485089567265,0.46353080584454343,0.11766434325978392
398,0.42379553817224641,0.47225126368427517,0.10395319814347843
399,0.42659328299127819,0.46943647329618871,0.10397024371253309
400,0.42375927276111081,0.46557258918201416,0.11066813805687493
401,0.42847529876318341,0.47390804545054688,0.09761665578626974
402,0.43294059966732068,0.47690022060674692,0.090159179725932431
403,0.43335577457493574,0.48846115376089022,0.078183071664174084
404,0.35614938525207351,0.37070428875144695,0.2731463259964797
405,0.35456346093573754,0.3692669714322025,0.27616956763205996
406,0.35517634104289114,0.37232689485475778,0.27249676410235102
407,0.35318533261463286,0.36959139548562742,0.27722327189973978
408,0.35363828710085299,0.37189554646578926,0.27446616643335781
409,0.35302345186660034,0.37411786851409534,0.27285867961930449
410,0.35327712785520093,0.37143669358758774,0.27528617855721133
411,0.35517563425482185,0.38118400632237087,0.26364035942280728
412,0.37356287388647769,0.40019691847396505,0.22624020763955738
413,0.36991003007822237,0.39824812617440114,0.23184184374737654
414,0.37046030062190444,0.39866990690748566,0.23086979247060999
415,0.37190386051059082,0.40351908285858135,0.22457705663082778
416,0.37267024114288139,0.40673025780080529,0.22059950105631329
417,0.37615659873579904,0.41837583270815426,0.20546756855604675
418,0.37934362900019797,0.42885248405129872,0.19180388694850325
419,0.38492492354814306,0.42512230342017054,0.18995277303168631
420,0.38539511077993499,0.42514337464162411,0.18946151457844107
421,0.38535648063172789,0.42690692223820492,0.18773659713006721
422,0.39043521587942753,0.43322421170696035,0.17634057241361209
423,0.39311429085156946,0.44533120753595257,0.16155450161247789
